date,fund_id,universe,method,periods_per_year,gross_return,turnover,trading_cost,net_return,growth_gross,growth_net,drawdown_gross,drawdown_net,is_rebalance
2022-02-18,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,-0.007556077498995097,0,0,-0.007556077498995097,1.175865813828169,1.174072237675169,-0.05158329735660849,-0.0516333371252693,False
2022-02-19,crypto_equal_weight,crypto,equal_weight,365,0.006543259509512797,0,0,0.006543259509512797,2.89379656475177,2.888006988624671,-0.6087286372935254,-0.6089185932420556,False
2022-02-19,crypto_max_sharpe,crypto,max_sharpe,365,-0.001624288601261034,0,0,-0.001624288601261034,3.275301252146753,3.268891737468136,-0.4549183877547402,-0.4549686986061252,False
2022-02-19,crypto_min_variance,crypto,minimum_variance,365,0.003499705736563533,0,0,0.003499705736563533,3.064903307233661,3.057724506669675,-0.4395343991109077,-0.4395916493274195,False
2022-02-19,crypto_risk_parity,crypto,risk_parity,365,0.006543259509512797,0,0,0.006543259509512797,2.715124708447374,2.709657874832085,-0.6078412234477369,-0.6080252880481539,False
2022-02-20,crypto_equal_weight,crypto,equal_weight,365,-0.04327862220030171,0,0,-0.04327862220030171,2.768557036501347,2.763018025252153,-0.6256623227778961,-0.6258440576946951,False
2022-02-20,crypto_max_sharpe,crypto,max_sharpe,365,-0.05082411721600411,0,0,-0.05082411721600411,3.108836957389921,3.102753200636628,-0.4826216795077818,-0.4826694333545588,False
2022-02-20,crypto_min_variance,crypto,minimum_variance,365,-0.04334969492923332,0,0,-0.04334969492923332,2.932040683877484,2.925173082127904,-0.4638304119277793,-0.4638851803648706,False
2022-02-20,crypto_risk_parity,crypto,risk_parity,365,-0.04327862220030171,0,0,-0.04327862220030171,2.597617851963776,2.592387615375154,-0.6248133149806748,-0.6249894135187899,False
2022-02-21,crypto_equal_weight,crypto,equal_weight,365,-0.06340670448655572,0,0,-0.06340670448655572,2.593011958633732,2.587824157833963,-0.6493978412557018,-0.6495680529603363,False
2022-02-21,crypto_max_sharpe,crypto,max_sharpe,365,-0.04281283120247228,0,0,-0.04281283120247228,2.975738845497179,2.969915551594842,-0.5047721102108338,-0.5048178195802293,False
2022-02-21,crypto_min_variance,crypto,minimum_variance,365,-0.04400359821198086,0,0,-0.04400359821198086,2.803020343682957,2.796454941121446,-0.4874238030547926,-0.4874761614835834,False
2022-02-21,crypto_risk_parity,crypto,risk_parity,365,-0.06340670448655572,0,0,-0.06340670448655572,2.432911464455308,2.428012859932455,-0.6486026662449856,-0.648767598955134,False
2022-02-22,combined_equal_weight,combined,equal_weight,252,0.001058018643195639,0,0,0.001058018643195639,1.338946510317408,1.33683424076992,-0.1212672877612696,-0.1213812187602494,False
2022-02-22,combined_max_sharpe,combined,max_sharpe,252,-0.002157579926391638,0,0,-0.002157579926391638,1.180071874569648,1.176916962388713,-0.127292442222903,-0.1281609520811513,False
2022-02-22,combined_min_variance,combined,minimum_variance,252,-0.004881101258348251,0,0,-0.004881101258348251,1.080787719429877,1.079340207543751,-0.04327042207744458,-0.04329683677365548,False
2022-02-22,combined_risk_parity,combined,risk_parity,252,-0.001817856454763205,0,0,-0.001817856454763205,1.274050645822607,1.272173017898829,-0.07907141628087855,-0.07916565135063125,False
2022-02-22,crypto_equal_weight,crypto,equal_weight,365,0.03915387632594558,0,0,0.03915387632594558,2.694538428173775,2.689147504863088,-0.6356704076926181,-0.635847283845285,False
2022-02-22,crypto_max_sharpe,crypto,max_sharpe,365,0.03101758334426165,0,0,0.03101758334426165,3.068039073148145,3.062035154741853,-0.4894113378648955,-0.4894584650284659,False
2022-02-22,crypto_min_variance,crypto,minimum_variance,365,0.03493366696738998,0,0,0.03493366696738998,2.900940122871997,2.894145366723895,-0.4695176368952975,-0.4695718243960025,False
2022-02-22,crypto_risk_parity,crypto,risk_parity,365,0.03915387632594558,0,0,0.03915387632594558,2.528169379046566,2.523078975168056,-0.6348440984978747,-0.6350154889629583,False
2022-02-22,equity_equal_weight,equity,equal_weight,252,-0.006932345335473942,0,0,-0.006932345335473942,1.224739268507288,1.223076162206294,-0.05328306039668673,-0.05328306039668707,False
2022-02-22,equity_max_sharpe,equity,max_sharpe,252,-0.007207408228207661,0,0,-0.007207408228207661,1.080361896996363,1.077668031007864,-0.07934306149438475,-0.07954911808292309,False
2022-02-22,equity_min_variance,equity,minimum_variance,252,-0.005138459690201345,0,0,-0.005138459690201345,1.090400332183911,1.088957505098277,-0.04442465999375123,-0.04445657773705625,False
2022-02-22,equity_risk_parity,equity,risk_parity,252,-0.005947892470487022,0,0,-0.005947892470487022,1.174375121727301,1.172814921395298,-0.05705665604317423,-0.05708825330177214,False
2022-02-22,equity_risk_parity_sentiment,equity,risk_parity_sentiment,252,-0.005891050472334775,0,0,-0.005891050472334775,1.168938728970214,1.167155718864858,-0.05717046802068615,-0.05722021300254398,False
2022-02-23,combined_equal_weight,combined,equal_weight,252,-0.01301614010208188,0,0,-0.01301614010208188,1.321518594949923,1.319433818998799,-0.1327049958560512,-0.1328174439131864,False
2022-02-23,combined_max_sharpe,combined,max_sharpe,252,-0.005731648777926553,0,0,-0.005731648777926553,1.173308117051906,1.170171287719517,-0.1322944954299234,-0.1331580272947041,False
