decision_date,effective_date,fund_id,universe,method,eligible_asset_count,complete_history_rows,asset_cap,solver,solver_success,fallback_used,fallback_source,status,solver_status_code,solver_message,objective_value,weight_sum,minimum_weight,maximum_weight
2021-12-31,2022-01-03,equity_min_variance,equity,minimum_variance,50,504,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001313879357521761,0.9999999999999999,0,0.1
2021-12-31,2022-01-03,equity_risk_parity,equity,risk_parity,50,504,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.144524350340922e-11,1.000000000000008,0.009734335545293871,0.03617751482499808
2022-01-31,2022-02-01,combined_equal_weight,combined,equal_weight,60,524,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-01-31,2022-02-01,combined_max_sharpe,combined,max_sharpe,60,524,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1075444077840548,1,0,0.08333333333333333
2022-01-31,2022-02-01,combined_min_variance,combined,minimum_variance,60,524,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001307300970945626,1,0,0.08333333333333333
2022-01-31,2022-02-01,combined_risk_parity,combined,risk_parity,60,524,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.44089894279767e-12,0.999999999999947,0.007823689484248487,0.03308049609465763
2022-01-31,2022-02-01,crypto_equal_weight,crypto,equal_weight,10,761,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-01-31,2022-02-01,crypto_max_sharpe,crypto,max_sharpe,10,761,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.09793129493490496,0.9999999999999998,0,0.35
2022-01-31,2022-02-01,crypto_min_variance,crypto,minimum_variance,10,761,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001832626498974707,1,3.286343072679704e-17,0.35
2022-01-31,2022-02-01,crypto_risk_parity,crypto,risk_parity,10,761,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,11044.71198062961,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-01-31,2022-02-01,equity_equal_weight,equity,equal_weight,50,524,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-01-31,2022-02-01,equity_max_sharpe,equity,max_sharpe,50,524,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07985840166806471,1,0,0.1
2022-01-31,2022-02-01,equity_min_variance,equity,minimum_variance,50,524,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001277864774728074,0.9999999999999999,0,0.1
2022-01-31,2022-02-01,equity_risk_parity,equity,risk_parity,50,524,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.239695329826963e-12,0.9999999999999255,0.0097538721312852,0.03627993981888851
2022-02-28,2022-03-01,combined_equal_weight,combined,equal_weight,60,543,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-02-28,2022-03-01,combined_max_sharpe,combined,max_sharpe,60,543,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1095049800002193,1,0,0.08333333333333333
2022-02-28,2022-03-01,combined_min_variance,combined,minimum_variance,60,543,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001281501871553972,1,0,0.08333333333333333
2022-02-28,2022-03-01,combined_risk_parity,combined,risk_parity,60,543,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.953847116454315e-11,0.9999999999999964,0.007808780496110134,0.03335785948273439
2022-02-28,2022-03-01,crypto_equal_weight,crypto,equal_weight,10,789,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-02-28,2022-03-01,crypto_max_sharpe,crypto,max_sharpe,10,789,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.09712593465416471,1,0,0.35
2022-02-28,2022-03-01,crypto_min_variance,crypto,minimum_variance,10,789,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001825263978596844,1,0,0.35
2022-02-28,2022-03-01,crypto_risk_parity,crypto,risk_parity,10,789,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,10368.31096231721,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-02-28,2022-03-01,equity_equal_weight,equity,equal_weight,50,543,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-02-28,2022-03-01,equity_max_sharpe,equity,max_sharpe,50,543,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07950484842056978,1,0,0.1
2022-02-28,2022-03-01,equity_min_variance,equity,minimum_variance,50,543,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001255027055504762,1,0,0.1
2022-02-28,2022-03-01,equity_risk_parity,equity,risk_parity,50,543,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.006796923590397e-12,0.9999999999999506,0.009926166467464522,0.0367949267422393
2022-03-31,2022-04-01,combined_equal_weight,combined,equal_weight,60,566,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-03-31,2022-04-01,combined_max_sharpe,combined,max_sharpe,60,566,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.1144928309531758,1.000000000000002,2.081668171172169e-17,0.08333333333333331
2022-03-31,2022-04-01,combined_min_variance,combined,minimum_variance,60,566,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001251673665961868,1,0,0.08333333333333333
2022-03-31,2022-04-01,combined_risk_parity,combined,risk_parity,60,566,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.025595551177593e-12,0.9999999999999141,0.007836954752106912,0.03440930561878766
2022-03-31,2022-04-01,crypto_equal_weight,crypto,equal_weight,10,820,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-03-31,2022-04-01,crypto_max_sharpe,crypto,max_sharpe,10,820,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.09886684936910602,1,9.765729267692953e-18,0.35
2022-03-31,2022-04-01,crypto_min_variance,crypto,minimum_variance,10,820,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001782356673090905,0.9999999999999999,0,0.35
2022-03-31,2022-04-01,crypto_risk_parity,crypto,risk_parity,10,820,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,9798.040634224451,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-03-31,2022-04-01,equity_equal_weight,equity,equal_weight,50,566,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-03-31,2022-04-01,equity_max_sharpe,equity,max_sharpe,50,566,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08512046717343603,1,0,0.1
2022-03-31,2022-04-01,equity_min_variance,equity,minimum_variance,50,566,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001225169776866688,1,0,0.1
2022-03-31,2022-04-01,equity_risk_parity,equity,risk_parity,50,566,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,6.295222325499928e-14,0.9999999999999528,0.00999426310429846,0.03774250570980096
2022-04-29,2022-05-02,combined_equal_weight,combined,equal_weight,60,586,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-04-29,2022-05-02,combined_max_sharpe,combined,max_sharpe,60,586,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.100287621900286,1.000000000000003,4.163336342344337e-17,0.08333333333333329
2022-04-29,2022-05-02,combined_min_variance,combined,minimum_variance,60,586,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001245885873787254,0.9999999999999999,0,0.08333333333333333
2022-04-29,2022-05-02,combined_risk_parity,combined,risk_parity,60,586,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.600446565168584e-13,0.9999999999999197,0.007836429201320006,0.03390384801580035
2022-04-29,2022-05-02,equity_equal_weight,equity,equal_weight,50,586,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-04-29,2022-05-02,equity_max_sharpe,equity,max_sharpe,50,586,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07289490347104413,1.000000000000001,0,0.1
2022-04-29,2022-05-02,equity_min_variance,equity,minimum_variance,50,586,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001220143680921984,1,0,0.1
2022-04-29,2022-05-02,equity_risk_parity,equity,risk_parity,50,586,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.103111659966278e-12,0.9999999999999504,0.01004537363508046,0.03728442249977398
2022-04-30,2022-05-01,crypto_equal_weight,crypto,equal_weight,10,850,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-04-30,2022-05-01,crypto_max_sharpe,crypto,max_sharpe,10,850,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08910151403430867,1,0,0.35
2022-04-30,2022-05-01,crypto_min_variance,crypto,minimum_variance,10,850,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001748793391621771,0.9999999999999998,0,0.35
2022-04-30,2022-05-01,crypto_risk_parity,crypto,risk_parity,10,850,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,9575.812753856029,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-05-31,2022-06-01,combined_equal_weight,combined,equal_weight,60,607,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-05-31,2022-06-01,combined_max_sharpe,combined,max_sharpe,60,607,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.0917732013318926,1.000000000000001,0,0.08333333333333333
2022-05-31,2022-06-01,combined_min_variance,combined,minimum_variance,60,607,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001241301060203821,1,0,0.08333333333333333
2022-05-31,2022-06-01,combined_risk_parity,combined,risk_parity,60,607,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.217351634846551e-11,1.000000000000075,0.007601083706042636,0.03331298235957596
2022-05-31,2022-06-01,crypto_equal_weight,crypto,equal_weight,10,881,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-05-31,2022-06-01,crypto_max_sharpe,crypto,max_sharpe,10,881,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08158909219213785,1,3.985183532331057e-17,0.35
2022-05-31,2022-06-01,crypto_min_variance,crypto,minimum_variance,10,881,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001769174118370157,0.9999999999999998,0,0.35
2022-05-31,2022-06-01,crypto_risk_parity,crypto,risk_parity,10,881,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,9633.25608499253,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-05-31,2022-06-01,equity_equal_weight,equity,equal_weight,50,607,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-05-31,2022-06-01,equity_max_sharpe,equity,max_sharpe,50,607,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07154088549086005,1,0,0.1
2022-05-31,2022-06-01,equity_min_variance,equity,minimum_variance,50,607,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001212220781803749,0.9999999999999999,0,0.1
2022-05-31,2022-06-01,equity_risk_parity,equity,risk_parity,50,607,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,7.428356923873793e-14,0.9999999999999856,0.01004856412779476,0.03697647829582448
2022-06-30,2022-07-01,combined_equal_weight,combined,equal_weight,60,628,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-06-30,2022-07-01,combined_max_sharpe,combined,max_sharpe,60,628,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07565910499384534,1.000000000000002,0,0.08333333333333333
2022-06-30,2022-07-01,combined_min_variance,combined,minimum_variance,60,628,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001243657089110663,0.9999999999999999,0,0.08333333333333333
2022-06-30,2022-07-01,combined_risk_parity,combined,risk_parity,60,628,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.612164483410304e-13,0.9999999999999213,0.007607286168013798,0.03345240351652717
2022-06-30,2022-07-01,crypto_equal_weight,crypto,equal_weight,10,911,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-06-30,2022-07-01,crypto_max_sharpe,crypto,max_sharpe,10,911,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.06915123468878265,0.9999999999999428,0,0.286800220015237
2022-06-30,2022-07-01,crypto_min_variance,crypto,minimum_variance,10,911,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.00178068311122827,1,0,0.35
2022-06-30,2022-07-01,crypto_risk_parity,crypto,risk_parity,10,911,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,9098.748750477644,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-06-30,2022-07-01,equity_equal_weight,equity,equal_weight,50,628,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-06-30,2022-07-01,equity_max_sharpe,equity,max_sharpe,50,628,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.05879980712138824,1.000000000000001,0,0.1
2022-06-30,2022-07-01,equity_min_variance,equity,minimum_variance,50,628,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001215138726155467,1,0,0.1
2022-06-30,2022-07-01,equity_risk_parity,equity,risk_parity,50,628,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,6.092734901341839e-12,1.000000000000079,0.0101759311419289,0.03688080654053152
2022-07-29,2022-08-01,combined_equal_weight,combined,equal_weight,60,648,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-07-29,2022-08-01,combined_max_sharpe,combined,max_sharpe,60,648,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.0826608049541822,1.000000000000003,0,0.08333333333333333
2022-07-29,2022-08-01,combined_min_variance,combined,minimum_variance,60,648,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001218540205658491,1,0,0.08333333333333333
2022-07-29,2022-08-01,combined_risk_parity,combined,risk_parity,60,648,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.696777860288101e-12,1.000000000000025,0.007590016851520234,0.03324807230957741
2022-07-29,2022-08-01,equity_equal_weight,equity,equal_weight,50,648,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-07-29,2022-08-01,equity_max_sharpe,equity,max_sharpe,50,648,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.0646271961041139,1,0,0.1
2022-07-29,2022-08-01,equity_min_variance,equity,minimum_variance,50,648,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001191208351706067,0.9999999999999998,0,0.1
2022-07-29,2022-08-01,equity_risk_parity,equity,risk_parity,50,648,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.289718492838233e-12,0.9999999999999256,0.01017690479916641,0.03695222758005357
2022-07-31,2022-08-01,crypto_equal_weight,crypto,equal_weight,10,942,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-07-31,2022-08-01,crypto_max_sharpe,crypto,max_sharpe,10,942,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07423982511506519,0.9999999999999424,0,0.3109147027673295
2022-07-31,2022-08-01,crypto_min_variance,crypto,minimum_variance,10,942,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001757506196704854,1.000000000000001,8.326672684688674e-17,0.3499999999999999
2022-07-31,2022-08-01,crypto_risk_parity,crypto,risk_parity,10,942,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,9061.587122614073,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-08-31,2022-09-01,combined_equal_weight,combined,equal_weight,60,671,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-08-31,2022-09-01,combined_max_sharpe,combined,max_sharpe,60,671,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07724727828208666,0.9999999999999994,0,0.08333333333333333
2022-08-31,2022-09-01,combined_min_variance,combined,minimum_variance,60,671,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001202118888734142,1,0,0.08333333333333333
2022-08-31,2022-09-01,combined_risk_parity,combined,risk_parity,60,671,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,7.924482152051842e-14,0.9999999999999384,0.007578417738780761,0.0331632885920666
2022-08-31,2022-09-01,crypto_equal_weight,crypto,equal_weight,10,973,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-08-31,2022-09-01,crypto_max_sharpe,crypto,max_sharpe,10,973,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07029841600638771,0.9999999999999962,0,0.3404982953321743
2022-08-31,2022-09-01,crypto_min_variance,crypto,minimum_variance,10,973,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001725506489090186,1,2.775557561562891e-17,0.35
2022-08-31,2022-09-01,crypto_risk_parity,crypto,risk_parity,10,973,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,8788.612437631597,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-08-31,2022-09-01,equity_equal_weight,equity,equal_weight,50,671,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-08-31,2022-09-01,equity_max_sharpe,equity,max_sharpe,50,671,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.06011839160776414,1.000000000000001,2.081668171172169e-17,0.09999999999999998
2022-08-31,2022-09-01,equity_min_variance,equity,minimum_variance,50,671,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001176589223926626,0.9999999999999999,0,0.1
2022-08-31,2022-09-01,equity_risk_parity,equity,risk_parity,50,671,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.261844998668422e-12,1.000000000000037,0.01031242753703314,0.03651870361541924
2022-09-30,2022-10-03,combined_equal_weight,combined,equal_weight,60,692,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-09-30,2022-10-03,combined_max_sharpe,combined,max_sharpe,60,692,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.06625233387922465,1.000000000000002,2.081668171172169e-17,0.08333333333333331
2022-09-30,2022-10-03,combined_min_variance,combined,minimum_variance,60,692,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001210175263002751,1,0,0.08333333333333333
2022-09-30,2022-10-03,combined_risk_parity,combined,risk_parity,60,692,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.014562203656714e-12,1.000000000000067,0.007622184748088734,0.03240966723742249
2022-09-30,2022-10-01,crypto_equal_weight,crypto,equal_weight,10,1003,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-09-30,2022-10-01,crypto_max_sharpe,crypto,max_sharpe,10,1003,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.068369142344183,1.000000000000014,1.32578588150799e-15,0.2981992896289371
2022-09-30,2022-10-01,crypto_min_variance,crypto,minimum_variance,10,1003,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001696332783274329,1,0,0.35
2022-09-30,2022-10-01,crypto_risk_parity,crypto,risk_parity,10,1003,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,8720.592187339676,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-09-30,2022-10-03,equity_equal_weight,equity,equal_weight,50,692,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-09-30,2022-10-03,equity_max_sharpe,equity,max_sharpe,50,692,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.04699365588067345,1.000000000000002,2.775557561562891e-17,0.09999999999999998
2022-09-30,2022-10-03,equity_min_variance,equity,minimum_variance,50,692,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001184925067985945,1,0,0.1
2022-09-30,2022-10-03,equity_risk_parity,equity,risk_parity,50,692,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.952083978642681e-12,1.000000000000003,0.01047799722924105,0.0360401692154154
2022-10-31,2022-11-01,combined_equal_weight,combined,equal_weight,60,713,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-10-31,2022-11-01,combined_max_sharpe,combined,max_sharpe,60,713,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07508714015212196,1.000000000000001,0,0.08333333333333333
2022-10-31,2022-11-01,combined_min_variance,combined,minimum_variance,60,713,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.000122359793446292,1,0,0.08333333333333333
2022-10-31,2022-11-01,combined_risk_parity,combined,risk_parity,60,713,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.480676433892834e-11,1.000000000000065,0.007729651116811372,0.03198818808453672
2022-10-31,2022-11-01,crypto_equal_weight,crypto,equal_weight,10,1034,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-10-31,2022-11-01,crypto_max_sharpe,crypto,max_sharpe,10,1034,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.06784516272263685,1,0,0.35
2022-10-31,2022-11-01,crypto_min_variance,crypto,minimum_variance,10,1034,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001653090202077271,0.9999999999999999,0,0.35
2022-10-31,2022-11-01,crypto_risk_parity,crypto,risk_parity,10,1034,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,8312.139250525694,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-10-31,2022-11-01,equity_equal_weight,equity,equal_weight,50,713,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-10-31,2022-11-01,equity_max_sharpe,equity,max_sharpe,50,713,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.05787704282963705,1.000000000000001,0,0.1
2022-10-31,2022-11-01,equity_min_variance,equity,minimum_variance,50,713,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001198273260297904,1,0,0.1
2022-10-31,2022-11-01,equity_risk_parity,equity,risk_parity,50,713,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.748941931333756e-12,0.9999999999999571,0.01069111799812187,0.03591719837643654
2022-11-30,2022-12-01,combined_equal_weight,combined,equal_weight,60,734,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-11-30,2022-12-01,combined_max_sharpe,combined,max_sharpe,60,734,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.08035666615844955,1.000000000000001,0,0.08333333333333333
2022-11-30,2022-12-01,combined_min_variance,combined,minimum_variance,60,734,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001222725063339501,1,0,0.08333333333333333
2022-11-30,2022-12-01,combined_risk_parity,combined,risk_parity,60,734,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,1.06204523425858e-11,0.9999999999999066,0.007611998437979522,0.03210652131715709
2022-11-30,2022-12-01,crypto_equal_weight,crypto,equal_weight,10,1064,0.35,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999716,0.09999999999999715,0.09999999999999715
2022-11-30,2022-12-01,crypto_max_sharpe,crypto,max_sharpe,10,1064,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.06338681659570068,0.9999999999999999,0,0.35
2022-11-30,2022-12-01,crypto_min_variance,crypto,minimum_variance,10,1064,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.001659065770071532,1,2.775557561562891e-17,0.35
2022-11-30,2022-12-01,crypto_risk_parity,crypto,risk_parity,10,1064,0.35,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.827845293158472e-14,0.9999999999999161,0.085737575815761,0.1437232933106542
2022-11-30,2022-12-01,equity_equal_weight,equity,equal_weight,50,734,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-11-30,2022-12-01,equity_max_sharpe,equity,max_sharpe,50,734,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.06477958766254523,1.000000000000001,0,0.1
2022-11-30,2022-12-01,equity_min_variance,equity,minimum_variance,50,734,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001198097480815058,1,0,0.1
2022-11-30,2022-12-01,equity_risk_parity,equity,risk_parity,50,734,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,3.315733505865323e-11,1.000000000000063,0.01074247515530214,0.0359914614340998
2022-12-30,2023-01-03,combined_equal_weight,combined,equal_weight,60,755,0.08333333333333333,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999432,0.01666666666666572,0.01666666666666572
2022-12-30,2023-01-03,combined_max_sharpe,combined,max_sharpe,60,755,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.07362059284062424,1.000000000000002,1.387778780781446e-17,0.08333333333333331
2022-12-30,2023-01-03,combined_min_variance,combined,minimum_variance,60,755,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001206125772535388,1,0,0.08333333333333333
2022-12-30,2023-01-03,combined_risk_parity,combined,risk_parity,60,755,0.08333333333333333,SLSQP,True,False,none,ok,0,Optimization terminated successfully,2.016851280421297e-12,1.000000000000036,0.007589645721869227,0.03189996509948634
2022-12-30,2023-01-03,equity_equal_weight,equity,equal_weight,50,755,0.1,direct,True,False,none,ok,0,direct capped equal weight,,0.9999999999999433,0.01999999999999886,0.01999999999999886
2022-12-30,2023-01-03,equity_max_sharpe,equity,max_sharpe,50,755,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,-0.05887425412578171,1.000000000000001,0,0.1
2022-12-30,2023-01-03,equity_min_variance,equity,minimum_variance,50,755,0.1,SLSQP,True,False,none,ok,0,Optimization terminated successfully,0.0001182125854147906,0.9999999999999999,0,0.1
